"Markers","pvalues","score","loc1","loc2","locs","adj_pvalues"
"phoq",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"lpfa1",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3003839",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ybtq",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002826",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fliq",0.780002502570894,20.5499241886631,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fliy",0.300945272514246,9.37000005669931,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002705",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kpse",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"yagwecpd",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"rnfc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ybtu",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"chuw",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb20",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fepc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"flig",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"alld",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fes",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ybts",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"asta",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"alls",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000860",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002695",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"rpsl",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"entc",0.704525625148011,9.64465782546613,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"cuss",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ompk36",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002831",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3004089",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"feob",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"entf",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002796",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002535",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espr1",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"shut",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3003209",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"amph",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fimg",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fimf",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"setb",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fimh",0.300945272514246,9.37000005669931,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"silc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"yagxecpc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"chuu",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"soxr",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxa6",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002816",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxa10",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3003059",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ptsi",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb22",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"paph",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"chuy",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espx1",0.998337216356345,6.87819305747627,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fimd",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002616",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"irp2",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3003015",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espl4",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"hlyb",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb24",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"bamb",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3001404",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"pmre",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"clbj",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"gmd",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"yhei",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002666",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"papd",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"rhspaar",0.780002502570894,20.5499241886631,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"chut",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"allc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"allb",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fosa9",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espy4",0.998337216361274,6.87819305747627,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"flip",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espy2",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"papb",0.33937517162056,10.9068561929594,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"marr",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"entd",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"uhpt",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"pmrl",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espy1",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"cusr",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ente",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000795",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"tssm",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000318",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002814",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"suge",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"shux",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kpne",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"flha",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb32",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"manc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espx4",0.998337216361274,6.87819305747627,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fdec",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"wcai",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"tssa",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb19",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"wzx",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ptxd",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000858",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fyua",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"wza",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002858",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb14",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"gspg",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000413",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"mrkf",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"chey",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"srpc",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"yagyecpb",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"pape",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002707",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"silb",0.704525625148011,9.51558078319099,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ybtx",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000206",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"clpvtssh",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000361",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"pare",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"sotb",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"mrka",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kpsu",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"roba",0.780002502570893,20.1537843611389,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3005049",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"sfah",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kpss",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002655",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxa3",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"iron",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"flij",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"dfr",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kdea",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ybta",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3001338",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3001205",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"rpos",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kpsm",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ykgkecpr",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"gyra",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000656",0.704525625148011,9.51558078319099,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"kpsf",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ompk35",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000024",0.33937517162056,9.64963887411465,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"mtfa",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"wcag",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"flii",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"espy3",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ec145",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"clbh",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxa8",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fima",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"shua",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"emre",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000230",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3004550",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3005009",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"merr",0.997315544620007,8.25517216886992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"argr",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"virb",0.998337216356345,6.87819305747627,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"acra",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"cusa",0.300945272514246,9.37000005669931,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"gyrb",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb25",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000873",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"cusf",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"rcsb",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002579",0.300945272514246,9.37000005669931,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxa11",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002895",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"porin",0.998382714000932,6.17514732714992,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000410",0.780002502570894,15.694427716767,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"papg",0.300945272514246,9.37000005669931,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"alla",0.780005531775902,7.43555595270022,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"glpt",0.704525625148011,9.51558078319099,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"fime",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"roma",0.997638865211153,8.10959144237823,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002642",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"csgg",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3002641",0.300945272514246,14.2254965285954,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"manb",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"oqxb5",0.198473601401514,10.03361044495,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"sfax",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"mdlb",0.998848446725657,5.26040863500449,"MIN","DEN","MIN_vs_DEN",0.998848446725657
"ARO.3000167",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"enta",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"fepa",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3004122",0.810640173926468,9.40575943654607,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"cyca",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"csge",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"espx6",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000830",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"fliz",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"papc",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000174",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"mdfa",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"oqxb9",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"fepd",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3003578",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"chus",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"nfsa",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000829",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"mrkc",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000533",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"tssc",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"gale",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3001169",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"yagzecpa",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3002660",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"allr",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3005010",0.810640173926468,12.3384335741329,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"espl1",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000027",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"sila",0.368661162887255,10.1374822066062,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3002815",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000375",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000166",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"fepb",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000796",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"asla",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"parc",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3002684",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3004597",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"papa",0.810640173926469,9.11955774926473,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"tssf",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000254",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3005044",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3004588",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3002605",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3003048",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3001329",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3001778",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3003583",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"irp1",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"flia",0.997307085498947,12.496857431574,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ybte",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"entb",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"fimb",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
"ARO.3000516",0.998480078339641,5.26040863923598,"MIN","SAC","MIN_vs_SAC",0.99862527003607
