,1.1.1,1.1.2,1.1.3,1.1.5,1.1.98,1.1.99,1.10.3,1.11.1,1.11.2,1.12.1,1.12.2,1.12.7,1.12.98,1.12.99,1.13.11,1.13.12,1.14.11,1.14.12,1.14.13,1.14.14,1.14.15,1.14.16,1.14.18,1.14.19,1.14.21,1.14.99,1.15.1,1.16.1,1.16.3,1.17.1,1.17.2,1.17.4,1.17.7,1.17.99,1.18.1,1.18.6,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.2.7,1.2.99,1.20.4,1.21.98,1.21.99,1.3.1,1.3.3,1.3.5,1.3.7,1.3.8,1.3.98,1.3.99,1.4.1,1.4.3,1.4.7,1.4.99,1.5.1,1.6.1,1.6.3,1.6.5,1.6.99,1.7.1,1.7.2,1.7.99,1.8.1,1.8.2,1.8.4,1.8.5,1.8.7,1.8.98,1.8.99,1.9.3,1.97.1,2.1.1,2.1.2,2.1.3,2.10.1,2.2.1,2.3.1,2.3.2,2.3.3,2.4.1,2.4.2,2.4.99,2.5.1,2.6.1,2.6.99,2.7.1,2.7.10,2.7.11,2.7.13,2.7.14,2.7.2,2.7.3,2.7.4,2.7.6,2.7.7,2.7.8,2.7.9,2.8.1,2.8.3,2.8.4,2.9.1,3.1.1,3.1.11,3.1.13,3.1.2,3.1.21,3.1.22,3.1.26,3.1.3,3.1.31,3.1.4,3.1.5,3.1.6,3.2.1,3.2.2,3.3.1,3.3.2,3.4.11,3.4.13,3.4.14,3.4.15,3.4.16,3.4.17,3.4.19,3.4.21,3.4.22,3.4.23,3.4.24,3.4.25,3.5.1,3.5.2,3.5.3,3.5.4,3.5.5,3.5.99,3.6.1,3.6.3,3.6.4,3.6.5,3.7.1,3.8.1,3.9.1,4.1.1,4.1.2,4.1.3,4.1.99,4.2.1,4.2.2,4.2.3,4.2.99,4.3.1,4.3.2,4.3.3,4.3.99,4.4.1,4.6.1,4.7.1,4.99.1,5.1.1,5.1.3,5.2.1,5.3.1,5.3.2,5.3.3,5.3.99,5.4.1,5.4.2,5.4.3,5.4.4,5.4.99,5.5.1,5.99.1,6.1.1,6.2.1,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.4.1,6.5.1,6.6.1,City
CAMDA23_MetaSUB_gCSD17_SAO_16,1957.0,107.0,2.0,71.0,29.0,4.0,383.0,677.0,0.0,0.0,21.0,0.0,0.0,175.0,301.0,66.0,28.0,23.0,342.0,15.0,81.0,10.0,0.0,11.0,0.0,127.0,47.0,0.0,56.0,247.0,260.0,134.0,42.0,0.0,59.0,291.0,950.0,0.0,1.0,200.0,123.0,10.0,122.0,2.0,0.0,0.0,549.0,59.0,179.0,232.0,24.0,2.0,70.0,255.0,70.0,213.0,110.0,51.0,301.0,0.0,174.0,57.0,45.0,160.0,355.0,414.0,10.0,127.0,27.0,16.0,0.0,0.0,15.0,14.0,1196.0,250.0,121.0,8.0,550.0,1474.0,5.0,574.0,322.0,486.0,95.0,1204.0,717.0,51.0,559.0,0.0,61.0,595.0,4.0,398.0,36.0,367.0,314.0,2781.0,341.0,221.0,393.0,104.0,265.0,16.0,239.0,40.0,51.0,50.0,15.0,6.0,209.0,216.0,0.0,105.0,8.0,20.0,235.0,137.0,201.0,5.0,214.0,21.0,0.0,23.0,0.0,9.0,49.0,822.0,0.0,2.0,2.0,73.0,549.0,98.0,15.0,253.0,65.0,7.0,253.0,2521.0,908.0,264.0,30.0,56.0,0.0,936.0,103.0,339.0,406.0,2709.0,0.0,275.0,69.0,118.0,213.0,45.0,0.0,51.0,43.0,83.0,3.0,126.0,269.0,73.0,470.0,11.0,42.0,0.0,3.0,411.0,97.0,68.0,521.0,31.0,1133.0,1527.0,1032.0,80.0,362.0,6.0,512.0,941.0,731.0,221.0,91.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_17,1734.0,105.0,0.0,75.0,11.0,8.0,285.0,620.0,0.0,0.0,1.0,0.0,0.0,119.0,344.0,49.0,16.0,28.0,244.0,12.0,43.0,34.0,0.0,6.0,0.0,41.0,98.0,0.0,45.0,208.0,154.0,120.0,47.0,1.0,38.0,192.0,841.0,0.0,0.0,208.0,48.0,7.0,63.0,2.0,3.0,0.0,382.0,62.0,121.0,79.0,25.0,2.0,87.0,237.0,65.0,154.0,68.0,60.0,254.0,0.0,108.0,41.0,45.0,114.0,176.0,398.0,3.0,131.0,9.0,8.0,0.0,0.0,17.0,15.0,1087.0,304.0,100.0,21.0,502.0,1328.0,2.0,434.0,261.0,466.0,49.0,1124.0,712.0,41.0,517.0,10.0,90.0,419.0,0.0,410.0,33.0,329.0,270.0,2346.0,260.0,191.0,354.0,68.0,225.0,35.0,204.0,68.0,54.0,80.0,11.0,1.0,212.0,212.0,0.0,58.0,4.0,5.0,174.0,185.0,345.0,0.0,209.0,7.0,0.0,18.0,0.0,12.0,17.0,762.0,0.0,5.0,5.0,84.0,388.0,69.0,47.0,249.0,38.0,2.0,247.0,2105.0,838.0,331.0,25.0,33.0,2.0,707.0,63.0,349.0,408.0,2314.0,14.0,284.0,77.0,81.0,238.0,29.0,4.0,45.0,32.0,36.0,5.0,134.0,287.0,44.0,409.0,14.0,45.0,0.0,2.0,292.0,43.0,56.0,466.0,12.0,1040.0,1310.0,893.0,69.0,404.0,9.0,399.0,823.0,610.0,189.0,35.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_18,3279.0,108.0,4.0,110.0,51.0,1.0,576.0,1057.0,1.0,0.0,27.0,0.0,1.0,232.0,441.0,60.0,52.0,45.0,413.0,29.0,85.0,28.0,0.0,21.0,1.0,146.0,144.0,1.0,91.0,331.0,216.0,507.0,76.0,7.0,68.0,334.0,1460.0,2.0,5.0,448.0,122.0,21.0,165.0,1.0,4.0,0.0,746.0,92.0,279.0,189.0,48.0,0.0,102.0,620.0,131.0,403.0,117.0,69.0,380.0,0.0,215.0,77.0,32.0,242.0,557.0,720.0,12.0,210.0,67.0,31.0,0.0,0.0,40.0,48.0,2072.0,554.0,211.0,38.0,1015.0,2398.0,18.0,893.0,665.0,799.0,173.0,1982.0,1292.0,58.0,975.0,12.0,185.0,921.0,4.0,666.0,101.0,638.0,511.0,4819.0,399.0,377.0,774.0,100.0,367.0,21.0,353.0,68.0,87.0,77.0,29.0,18.0,396.0,393.0,0.0,173.0,2.0,19.0,456.0,235.0,425.0,2.0,384.0,18.0,2.0,27.0,0.0,31.0,59.0,1196.0,0.0,8.0,1.0,88.0,751.0,124.0,59.0,416.0,84.0,20.0,454.0,3764.0,1606.0,516.0,34.0,57.0,0.0,1568.0,163.0,746.0,642.0,4498.0,0.0,495.0,160.0,187.0,424.0,140.0,2.0,127.0,84.0,86.0,13.0,218.0,514.0,138.0,713.0,19.0,56.0,0.0,0.0,626.0,150.0,101.0,781.0,30.0,1828.0,2581.0,1424.0,107.0,740.0,19.0,787.0,1613.0,1128.0,460.0,121.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_19,2743.0,62.0,9.0,59.0,71.0,3.0,322.0,695.0,0.0,0.0,15.0,5.0,1.0,73.0,177.0,21.0,15.0,15.0,329.0,37.0,49.0,10.0,4.0,46.0,2.0,84.0,85.0,4.0,45.0,218.0,108.0,365.0,149.0,7.0,61.0,143.0,1265.0,6.0,11.0,388.0,104.0,20.0,54.0,8.0,1.0,0.0,483.0,60.0,163.0,90.0,54.0,50.0,103.0,830.0,111.0,433.0,52.0,152.0,258.0,1.0,163.0,64.0,91.0,75.0,394.0,779.0,2.0,172.0,32.0,49.0,0.0,4.0,23.0,175.0,1508.0,521.0,424.0,12.0,997.0,2475.0,55.0,425.0,1520.0,1161.0,119.0,2221.0,1390.0,30.0,1379.0,7.0,498.0,737.0,15.0,864.0,211.0,575.0,442.0,5337.0,327.0,160.0,479.0,74.0,313.0,13.0,249.0,55.0,96.0,41.0,98.0,5.0,264.0,463.0,4.0,111.0,2.0,33.0,1263.0,301.0,209.0,2.0,347.0,18.0,6.0,36.0,6.0,24.0,35.0,1011.0,0.0,1.0,10.0,92.0,592.0,120.0,39.0,295.0,21.0,100.0,358.0,3979.0,1788.0,634.0,30.0,15.0,2.0,1201.0,241.0,456.0,371.0,3762.0,17.0,508.0,127.0,202.0,417.0,229.0,12.0,35.0,145.0,42.0,40.0,276.0,716.0,107.0,946.0,18.0,93.0,1.0,4.0,934.0,123.0,52.0,780.0,8.0,2391.0,2936.0,1005.0,179.0,712.0,19.0,612.0,1394.0,1029.0,500.0,57.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_2,4483.0,180.0,6.0,147.0,85.0,9.0,527.0,1515.0,2.0,0.0,20.0,2.0,0.0,149.0,531.0,51.0,50.0,69.0,506.0,43.0,93.0,30.0,0.0,60.0,0.0,166.0,139.0,0.0,80.0,479.0,229.0,497.0,148.0,4.0,115.0,358.0,2100.0,10.0,6.0,929.0,223.0,26.0,128.0,0.0,2.0,0.0,933.0,91.0,354.0,238.0,40.0,3.0,125.0,1173.0,122.0,515.0,168.0,182.0,604.0,0.0,328.0,97.0,35.0,164.0,627.0,973.0,27.0,236.0,80.0,113.0,0.0,0.0,70.0,36.0,2372.0,763.0,398.0,17.0,1476.0,3304.0,24.0,903.0,1158.0,1274.0,293.0,2959.0,1739.0,85.0,1435.0,9.0,392.0,1181.0,10.0,1034.0,82.0,644.0,615.0,6231.0,641.0,389.0,865.0,98.0,514.0,77.0,390.0,147.0,73.0,101.0,25.0,14.0,387.0,601.0,0.0,228.0,13.0,35.0,675.0,377.0,596.0,0.0,639.0,12.0,0.0,47.0,2.0,37.0,44.0,1657.0,0.0,0.0,0.0,183.0,1042.0,230.0,73.0,582.0,53.0,27.0,639.0,4958.0,2340.0,694.0,50.0,87.0,0.0,1800.0,355.0,915.0,885.0,5890.0,13.0,733.0,240.0,247.0,409.0,178.0,0.0,104.0,172.0,104.0,62.0,416.0,608.0,182.0,901.0,13.0,123.0,0.0,6.0,967.0,210.0,83.0,1037.0,21.0,2484.0,3378.0,2076.0,304.0,1052.0,17.0,1039.0,2319.0,1563.0,854.0,215.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_20,1747.0,74.0,9.0,28.0,50.0,8.0,261.0,636.0,3.0,0.0,0.0,2.0,0.0,12.0,150.0,14.0,9.0,27.0,205.0,31.0,18.0,24.0,0.0,40.0,2.0,52.0,53.0,0.0,38.0,163.0,35.0,194.0,100.0,3.0,75.0,23.0,846.0,3.0,2.0,457.0,50.0,9.0,9.0,0.0,0.0,0.0,301.0,35.0,133.0,74.0,28.0,0.0,48.0,517.0,54.0,314.0,48.0,53.0,256.0,0.0,147.0,49.0,33.0,38.0,170.0,442.0,2.0,121.0,5.0,57.0,0.0,0.0,47.0,87.0,992.0,315.0,137.0,8.0,601.0,1312.0,20.0,329.0,491.0,584.0,154.0,1219.0,773.0,30.0,648.0,3.0,260.0,523.0,3.0,429.0,70.0,309.0,207.0,2841.0,219.0,166.0,370.0,13.0,177.0,17.0,153.0,43.0,48.0,64.0,17.0,1.0,172.0,306.0,0.0,89.0,6.0,6.0,448.0,133.0,302.0,0.0,247.0,7.0,7.0,21.0,1.0,21.0,23.0,611.0,0.0,2.0,2.0,99.0,434.0,106.0,36.0,230.0,3.0,18.0,317.0,2011.0,951.0,325.0,12.0,12.0,1.0,702.0,175.0,351.0,306.0,2309.0,12.0,320.0,118.0,94.0,209.0,98.0,1.0,44.0,61.0,10.0,15.0,152.0,220.0,85.0,478.0,11.0,48.0,0.0,3.0,376.0,80.0,22.0,487.0,7.0,1202.0,1425.0,825.0,123.0,471.0,3.0,456.0,934.0,578.0,354.0,63.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_21,3532.0,143.0,29.0,84.0,126.0,35.0,519.0,1230.0,2.0,0.0,0.0,0.0,1.0,11.0,331.0,33.0,17.0,8.0,387.0,29.0,32.0,26.0,0.0,56.0,3.0,108.0,73.0,0.0,56.0,271.0,44.0,226.0,137.0,5.0,60.0,15.0,1744.0,10.0,8.0,780.0,62.0,40.0,18.0,0.0,6.0,0.0,524.0,48.0,250.0,243.0,33.0,0.0,92.0,873.0,109.0,520.0,64.0,123.0,501.0,0.0,288.0,70.0,40.0,58.0,224.0,800.0,22.0,282.0,5.0,135.0,0.0,0.0,115.0,102.0,1925.0,657.0,248.0,14.0,1079.0,2488.0,24.0,819.0,976.0,912.0,301.0,2015.0,1324.0,51.0,1074.0,5.0,391.0,1185.0,8.0,773.0,43.0,561.0,450.0,4812.0,464.0,284.0,743.0,71.0,276.0,63.0,279.0,84.0,74.0,95.0,19.0,15.0,302.0,635.0,0.0,144.0,6.0,27.0,853.0,338.0,559.0,1.0,472.0,18.0,1.0,51.0,9.0,57.0,41.0,1068.0,0.0,11.0,11.0,228.0,792.0,230.0,59.0,626.0,10.0,43.0,620.0,3439.0,1981.0,532.0,37.0,21.0,0.0,1194.0,298.0,531.0,590.0,4503.0,24.0,580.0,181.0,155.0,356.0,178.0,4.0,94.0,112.0,48.0,48.0,314.0,415.0,192.0,798.0,22.0,62.0,0.0,5.0,710.0,78.0,38.0,931.0,8.0,1889.0,2317.0,1585.0,216.0,736.0,13.0,850.0,1635.0,1038.0,635.0,128.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_22,1402.0,37.0,1.0,32.0,10.0,0.0,193.0,391.0,0.0,0.0,16.0,2.0,0.0,90.0,158.0,44.0,17.0,21.0,159.0,10.0,41.0,6.0,0.0,3.0,0.0,61.0,34.0,0.0,36.0,159.0,98.0,77.0,33.0,1.0,20.0,174.0,636.0,8.0,0.0,278.0,63.0,23.0,85.0,1.0,0.0,0.0,389.0,33.0,120.0,102.0,9.0,2.0,64.0,453.0,63.0,214.0,43.0,29.0,259.0,0.0,138.0,28.0,14.0,82.0,312.0,399.0,4.0,86.0,37.0,2.0,0.0,0.0,6.0,1.0,784.0,166.0,181.0,5.0,410.0,853.0,4.0,314.0,460.0,371.0,116.0,823.0,615.0,14.0,596.0,1.0,88.0,408.0,0.0,286.0,38.0,245.0,217.0,2350.0,187.0,169.0,310.0,36.0,152.0,17.0,148.0,30.0,28.0,33.0,5.0,2.0,153.0,145.0,0.0,68.0,4.0,5.0,262.0,95.0,167.0,2.0,134.0,5.0,0.0,10.0,0.0,18.0,19.0,538.0,4.0,1.0,0.0,41.0,304.0,70.0,15.0,139.0,46.0,13.0,187.0,1768.0,621.0,256.0,17.0,33.0,0.0,592.0,107.0,317.0,273.0,1880.0,0.0,277.0,68.0,128.0,163.0,91.0,4.0,48.0,45.0,51.0,4.0,120.0,195.0,47.0,324.0,4.0,30.0,0.0,2.0,311.0,147.0,31.0,381.0,8.0,890.0,1113.0,661.0,61.0,281.0,4.0,379.0,844.0,599.0,244.0,112.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_23,3188.0,68.0,0.0,92.0,6.0,0.0,704.0,1042.0,4.0,0.0,6.0,0.0,0.0,44.0,480.0,10.0,27.0,50.0,304.0,9.0,22.0,7.0,0.0,28.0,0.0,66.0,134.0,2.0,62.0,266.0,68.0,386.0,185.0,0.0,174.0,64.0,1776.0,2.0,1.0,296.0,136.0,2.0,42.0,0.0,0.0,0.0,801.0,164.0,348.0,37.0,17.0,5.0,82.0,385.0,206.0,510.0,157.0,163.0,259.0,0.0,226.0,64.0,83.0,90.0,294.0,734.0,4.0,291.0,39.0,4.0,0.0,0.0,6.0,79.0,2591.0,479.0,231.0,25.0,954.0,2606.0,21.0,827.0,478.0,1076.0,70.0,2184.0,1302.0,110.0,1150.0,14.0,64.0,744.0,0.0,719.0,96.0,615.0,557.0,4767.0,566.0,365.0,726.0,34.0,471.0,23.0,302.0,201.0,181.0,327.0,29.0,23.0,411.0,531.0,0.0,136.0,21.0,4.0,398.0,300.0,460.0,2.0,516.0,116.0,1.0,61.0,17.0,25.0,37.0,1163.0,0.0,21.0,0.0,104.0,938.0,125.0,67.0,458.0,25.0,26.0,442.0,3691.0,1521.0,484.0,37.0,9.0,0.0,1208.0,237.0,540.0,1072.0,3507.0,5.0,564.0,120.0,145.0,467.0,74.0,11.0,101.0,48.0,150.0,1.0,398.0,519.0,206.0,829.0,50.0,22.0,0.0,0.0,558.0,94.0,84.0,720.0,116.0,2360.0,2772.0,1233.0,140.0,964.0,36.0,814.0,1578.0,953.0,291.0,19.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_24,923.0,40.0,2.0,34.0,0.0,3.0,216.0,336.0,0.0,0.0,20.0,0.0,0.0,84.0,147.0,36.0,10.0,12.0,200.0,11.0,49.0,7.0,0.0,3.0,0.0,58.0,41.0,0.0,24.0,94.0,115.0,48.0,17.0,2.0,39.0,163.0,423.0,0.0,0.0,85.0,41.0,2.0,55.0,0.0,0.0,0.0,269.0,41.0,87.0,92.0,11.0,0.0,35.0,82.0,47.0,107.0,47.0,27.0,127.0,0.0,65.0,19.0,14.0,116.0,110.0,145.0,13.0,54.0,8.0,2.0,0.0,0.0,10.0,0.0,663.0,145.0,33.0,9.0,233.0,682.0,8.0,288.0,164.0,150.0,20.0,566.0,361.0,9.0,272.0,0.0,38.0,298.0,0.0,152.0,12.0,196.0,122.0,1237.0,150.0,122.0,228.0,62.0,133.0,3.0,113.0,22.0,12.0,14.0,2.0,6.0,94.0,74.0,0.0,70.0,0.0,15.0,122.0,85.0,134.0,0.0,105.0,11.0,0.0,10.0,2.0,10.0,22.0,361.0,0.0,2.0,1.0,39.0,218.0,37.0,14.0,97.0,31.0,6.0,116.0,1152.0,466.0,137.0,11.0,14.0,0.0,457.0,19.0,206.0,149.0,1300.0,0.0,166.0,41.0,48.0,100.0,14.0,0.0,24.0,11.0,40.0,0.0,61.0,166.0,15.0,185.0,0.0,17.0,0.0,0.0,155.0,20.0,46.0,182.0,7.0,440.0,642.0,508.0,15.0,227.0,7.0,202.0,379.0,309.0,115.0,23.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_25,1390.0,36.0,0.0,44.0,23.0,1.0,212.0,406.0,0.0,0.0,5.0,0.0,1.0,71.0,178.0,26.0,13.0,11.0,151.0,8.0,18.0,17.0,0.0,8.0,1.0,26.0,57.0,0.0,37.0,147.0,76.0,167.0,48.0,2.0,36.0,94.0,687.0,4.0,4.0,203.0,32.0,24.0,49.0,3.0,3.0,0.0,254.0,30.0,128.0,53.0,20.0,14.0,33.0,333.0,58.0,187.0,84.0,52.0,206.0,0.0,112.0,42.0,30.0,104.0,248.0,344.0,8.0,98.0,27.0,28.0,0.0,0.0,14.0,46.0,849.0,244.0,135.0,16.0,480.0,1134.0,22.0,338.0,452.0,431.0,106.0,962.0,613.0,19.0,565.0,2.0,114.0,319.0,3.0,345.0,65.0,269.0,236.0,2363.0,158.0,146.0,362.0,46.0,148.0,21.0,139.0,33.0,45.0,46.0,11.0,7.0,165.0,202.0,0.0,82.0,1.0,2.0,286.0,109.0,154.0,3.0,176.0,11.0,2.0,15.0,2.0,21.0,12.0,481.0,4.0,1.0,0.0,46.0,324.0,83.0,50.0,203.0,25.0,14.0,184.0,1660.0,751.0,224.0,29.0,10.0,0.0,601.0,89.0,356.0,248.0,1907.0,3.0,234.0,68.0,83.0,165.0,64.0,6.0,55.0,49.0,23.0,10.0,111.0,214.0,72.0,364.0,5.0,43.0,0.0,0.0,334.0,103.0,47.0,364.0,3.0,1023.0,1210.0,613.0,89.0,335.0,6.0,335.0,725.0,551.0,196.0,58.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_3,7501.0,174.0,39.0,92.0,389.0,51.0,794.0,2560.0,2.0,0.0,5.0,0.0,0.0,20.0,733.0,62.0,29.0,49.0,903.0,110.0,126.0,96.0,0.0,193.0,8.0,159.0,137.0,1.0,155.0,673.0,150.0,536.0,300.0,13.0,271.0,41.0,3774.0,13.0,17.0,1665.0,133.0,45.0,120.0,0.0,15.0,0.0,1248.0,96.0,477.0,293.0,104.0,2.0,185.0,1861.0,255.0,914.0,129.0,250.0,992.0,0.0,551.0,150.0,71.0,100.0,639.0,1779.0,14.0,489.0,5.0,367.0,0.0,5.0,202.0,149.0,3947.0,1357.0,499.0,36.0,2604.0,5466.0,27.0,1314.0,2367.0,2165.0,672.0,5005.0,3082.0,107.0,2676.0,30.0,1119.0,2278.0,1.0,1567.0,139.0,1096.0,995.0,10064.0,812.0,485.0,1565.0,98.0,568.0,153.0,644.0,201.0,221.0,225.0,28.0,26.0,618.0,1503.0,0.0,330.0,10.0,16.0,1847.0,674.0,1151.0,0.0,1006.0,57.0,7.0,106.0,24.0,93.0,86.0,2249.0,0.0,7.0,39.0,554.0,1735.0,460.0,106.0,1165.0,30.0,66.0,1388.0,7543.0,4079.0,916.0,90.0,47.0,0.0,2435.0,607.0,1429.0,1267.0,9292.0,31.0,1266.0,453.0,293.0,762.0,386.0,2.0,167.0,303.0,99.0,176.0,657.0,900.0,361.0,1813.0,64.0,118.0,0.0,20.0,1487.0,280.0,61.0,2082.0,25.0,3858.0,4920.0,3508.0,520.0,1913.0,20.0,1789.0,3644.0,2369.0,1830.0,256.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_4,1441.0,24.0,19.0,13.0,26.0,0.0,149.0,349.0,0.0,0.0,2.0,0.0,0.0,52.0,56.0,18.0,6.0,9.0,55.0,2.0,21.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,8.0,134.0,25.0,160.0,82.0,1.0,13.0,61.0,614.0,0.0,7.0,604.0,92.0,24.0,41.0,5.0,0.0,0.0,429.0,25.0,58.0,26.0,18.0,23.0,13.0,951.0,13.0,272.0,25.0,12.0,367.0,0.0,156.0,30.0,21.0,37.0,357.0,656.0,2.0,91.0,166.0,5.0,0.0,0.0,32.0,2.0,724.0,235.0,352.0,1.0,537.0,1024.0,11.0,215.0,776.0,546.0,222.0,1115.0,625.0,4.0,878.0,2.0,152.0,399.0,9.0,384.0,49.0,328.0,233.0,3064.0,167.0,59.0,182.0,49.0,66.0,4.0,87.0,26.0,21.0,21.0,13.0,0.0,189.0,198.0,0.0,28.0,1.0,7.0,331.0,139.0,86.0,2.0,216.0,2.0,0.0,2.0,0.0,0.0,30.0,383.0,0.0,1.0,0.0,32.0,226.0,150.0,23.0,133.0,17.0,16.0,216.0,1717.0,990.0,284.0,34.0,12.0,0.0,506.0,263.0,269.0,161.0,2011.0,1.0,365.0,104.0,279.0,165.0,178.0,2.0,13.0,73.0,11.0,3.0,150.0,159.0,68.0,488.0,2.0,67.0,0.0,0.0,578.0,337.0,10.0,474.0,4.0,1306.0,1203.0,418.0,198.0,337.0,0.0,574.0,1186.0,606.0,419.0,231.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_5,1673.0,65.0,5.0,26.0,23.0,1.0,217.0,430.0,0.0,0.0,4.0,0.0,0.0,72.0,163.0,46.0,14.0,13.0,190.0,10.0,49.0,17.0,0.0,11.0,0.0,62.0,62.0,0.0,25.0,195.0,96.0,138.0,66.0,0.0,31.0,132.0,730.0,4.0,0.0,377.0,102.0,22.0,61.0,0.0,0.0,0.0,404.0,29.0,94.0,124.0,24.0,3.0,53.0,486.0,34.0,235.0,43.0,23.0,430.0,0.0,178.0,37.0,19.0,40.0,488.0,475.0,4.0,124.0,77.0,14.0,0.0,2.0,20.0,7.0,819.0,200.0,222.0,7.0,574.0,1154.0,3.0,354.0,581.0,470.0,190.0,1067.0,568.0,13.0,777.0,0.0,146.0,492.0,3.0,452.0,24.0,251.0,280.0,2946.0,214.0,128.0,289.0,47.0,193.0,4.0,131.0,77.0,41.0,29.0,2.0,5.0,177.0,155.0,0.0,76.0,0.0,2.0,316.0,160.0,126.0,1.0,191.0,2.0,3.0,23.0,0.0,5.0,38.0,615.0,0.0,0.0,0.0,38.0,368.0,77.0,16.0,160.0,49.0,13.0,207.0,2064.0,845.0,340.0,40.0,33.0,0.0,596.0,200.0,339.0,311.0,2106.0,0.0,309.0,107.0,197.0,162.0,125.0,4.0,38.0,69.0,49.0,11.0,177.0,212.0,77.0,489.0,11.0,25.0,5.0,2.0,454.0,266.0,34.0,568.0,14.0,1137.0,1237.0,645.0,124.0,260.0,2.0,515.0,1075.0,642.0,337.0,176.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_6,3325.0,116.0,3.0,194.0,21.0,5.0,438.0,1163.0,0.0,0.0,16.0,0.0,1.0,143.0,453.0,64.0,38.0,30.0,348.0,29.0,71.0,23.0,0.0,5.0,1.0,145.0,93.0,0.0,62.0,389.0,226.0,211.0,108.0,9.0,65.0,266.0,1598.0,3.0,5.0,496.0,127.0,23.0,135.0,1.0,10.0,0.0,737.0,139.0,278.0,195.0,44.0,10.0,93.0,638.0,211.0,442.0,130.0,98.0,474.0,0.0,192.0,93.0,48.0,252.0,546.0,667.0,27.0,222.0,85.0,25.0,0.0,0.0,24.0,20.0,2091.0,566.0,271.0,22.0,1051.0,2351.0,24.0,927.0,585.0,899.0,149.0,2136.0,1555.0,83.0,981.0,17.0,130.0,786.0,2.0,704.0,63.0,582.0,573.0,4857.0,410.0,422.0,921.0,121.0,464.0,65.0,382.0,124.0,127.0,142.0,31.0,3.0,448.0,489.0,0.0,139.0,4.0,9.0,423.0,201.0,520.0,0.0,440.0,12.0,4.0,23.0,4.0,33.0,55.0,1310.0,0.0,0.0,10.0,139.0,795.0,125.0,58.0,466.0,73.0,14.0,405.0,3828.0,1777.0,513.0,46.0,36.0,0.0,1523.0,186.0,832.0,716.0,4116.0,0.0,641.0,141.0,182.0,360.0,112.0,1.0,127.0,108.0,83.0,15.0,308.0,603.0,125.0,743.0,16.0,65.0,0.0,1.0,616.0,222.0,77.0,805.0,12.0,2011.0,2903.0,1474.0,144.0,791.0,11.0,764.0,1617.0,1492.0,498.0,111.0,SAO
CAMDA23_MetaSUB_gCSD17_SAO_7,5739.0,323.0,2.0,213.0,15.0,5.0,1107.0,1899.0,0.0,0.0,86.0,0.0,0.0,595.0,945.0,166.0,97.0,103.0,864.0,72.0,179.0,12.0,0.0,26.0,4.0,327.0,166.0,4.0,92.0,596.0,547.0,249.0,115.0,1.0,111.0,856.0,2762.0,34.0,2.0,499.0,213.0,41.0,392.0,0.0,3.0,0.0,1431.0,208.0,504.0,522.0,60.0,0.0,249.0,796.0,208.0,743.0,151.0,142.0,778.0,0.0,381.0,130.0,65.0,537.0,978.0,977.0,15.0,331.0,59.0,21.0,0.0,0.0,65.0,34.0,3557.0,794.0,332.0,33.0,1313.0,4056.0,9.0,1640.0,1084.0,1311.0,263.0,3346.0,2104.0,56.0,1476.0,3.0,220.0,1490.0,3.0,1095.0,113.0,1050.0,791.0,7715.0,849.0,703.0,1297.0,282.0,793.0,74.0,634.0,81.0,171.0,98.0,24.0,14.0,578.0,564.0,0.0,286.0,3.0,72.0,683.0,442.0,768.0,0.0,719.0,45.0,0.0,93.0,2.0,34.0,87.0,2245.0,0.0,2.0,1.0,151.0,1334.0,128.0,109.0,668.0,144.0,54.0,684.0,7024.0,2274.0,843.0,49.0,123.0,0.0,2647.0,210.0,1371.0,1176.0,7690.0,0.0,808.0,239.0,255.0,628.0,233.0,0.0,233.0,117.0,240.0,2.0,337.0,953.0,235.0,1035.0,5.0,96.0,0.0,1.0,912.0,192.0,190.0,1254.0,65.0,2771.0,4296.0,2808.0,179.0,1073.0,9.0,1189.0,2278.0,1967.0,677.0,202.0,SAO
