"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1209493","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Prochlorotrichaceae","Halomicronema",NA
"1416614","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeobacterales","Gloeobacteraceae","Gloeobacter",NA
"2857077","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeobacterales","Gloeobacteraceae","Anthocerotibacter",NA
"102116","Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Dermocarpellaceae","Stanieria",NA
"1188228","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeomargaritales","Gloeomargaritaceae","Gloeomargarita",NA
"134821","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Ureaplasma",NA
"295596","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Candidatus Hepatoplasma",NA
"2132","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma",NA
"2148","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma",NA
"61635","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Paracholeplasma",NA
"92758","Bacteria","Mycoplasmatota","","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmoides",NA
"2116","Bacteria","Mycoplasmatota","","Mycoplasmoidales","Mycoplasmoidaceae","Malacoplasma",NA
"2782163","Bacteria","Mycoplasmatota","Candidatus Izimaplasma","Candidatus Izemoplasmatales","Candidatus Izemoplasmataceae","Xianfuyuplasma",NA
"980427","Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"270","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Thermus",NA
"172827","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Meiothermus",NA
"187137","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Oceanithermus",NA
"52022","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Allomeiothermus",NA
"332249","Bacteria","Deinococcota","Deinococci","Trueperales","Trueperaceae","Truepera",NA
"133453","Bacteria","Chloroflexota","Caldilineae","Caldilineales","Caldilineaceae","Caldilinea",NA
"3004094","Bacteria","Chloroflexota","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma",NA
"120962","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus",NA
"1108","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloroflexus",NA
"1839801","Bacteria","Chloroflexota","Dehalococcoidia","","","Dehalogenimonas",NA
"2509675","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonosporobacteraceae","Ktedonosporobacter",NA
"1806508","Bacteria","Chloroflexota","Ardenticatenia","Ardenticatenales","Ardenticatenaceae","Candidatus Promineofilum",NA
"167964","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",NA
"166501","Bacteria","Chloroflexota","","","","Thermobaculum",NA
"2057","Bacteria","Thermomicrobiota","Thermomicrobia","Sphaerobacterales","Sphaerobacteraceae","Sphaerobacter",NA
"500","Bacteria","Thermomicrobiota","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae","Thermomicrobium",NA
"1005039","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas",NA
"1278212","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"663364","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter",NA
"1904463","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Poseidonibacter",NA
"199","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"210","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA
"148813","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",NA
"269261","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA
"1854492","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",NA
"2740515","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Hydrogenimonaceae","Hydrogenimonas",NA
"387092","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nitratiruptoraceae","Nitratiruptor",NA
"2706014","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nitratiruptoraceae","Nitrosophilus",NA
"84405","Bacteria","Campylobacterota","Desulfurellia","Desulfurellales","Desulfurellaceae","Hippea",NA
"980251","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Mariniblastus",NA
"2527990","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Rosistilla",NA
"2527984","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Bremerella",NA
"2527979","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Stieleria",NA
"2528010","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Lignipirellula",NA
"2527968","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Aureliella",NA
"2127060","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"1930273","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Rubripirellula",NA
"980254","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Roseimaritima",NA
"2528021","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Anatilimnocola",NA
"2528022","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Botrimarina",NA
"2528009","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Pirellulimonas",NA
"1400387","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Bythopirellula",NA
"2527972","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Aeoliella",NA
"1331910","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Thermoguttaceae","Thermogutta",NA
"2527978","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia",NA
"2528026","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Maioricimonas",NA
"2527994","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Thalassoglobus",NA
"1636152","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA
"2527983","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Caulifigura",NA
"2527989","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Alienimonas",NA
"2527996","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Crateriforma",NA
"2528027","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Calycomorphotria",NA
"114","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA
"2598579","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Limnoglobus",NA
"2528023","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Urbifossiella",NA
"2774151","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Frigoriglobus",NA
"692036","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Tuwongella",NA
"1123043","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Telmatocola",NA
"406548","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera",NA
"1387353","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera",NA
"128","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Isosphaera",NA
"2527974","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tautonia",NA
"466153","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"547188","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera",NA
"2527982","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Mucisphaera",NA
"2807512","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Humisphaera",NA
"1851148","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Limihaloglobus",NA
"174633","Bacteria","Planctomycetota","Candidatus Brocadiia","Candidatus Brocadiales","Candidatus Brocadiaceae","Candidatus Kuenenia",NA
"2995170","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter",NA
"1882831","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium",NA
"2711231","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",NA
"2707525","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Sulfuriroseicoccus",NA
"239935","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA
"1882749","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae","Opitutus",NA
"1838286","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae","Lacunisphaera",NA
"1796921","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae","Ereboglobus",NA
"2866311","Bacteria","Verrucomicrobiota","Opitutae","Puniceicoccales","Puniceicoccaceae","Ruficoccus",NA
"225148","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Rhabdochlamydiaceae","Candidatus Rhabdochlamydia",NA
"1353976","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Parachlamydiaceae","Neochlamydia",NA
"1307763","Bacteria","Kiritimatiellota","Kiritimatiellia","Kiritimatiellales","Kiritimatiellaceae","Kiritimatiella",NA
"56","Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae","Sorangium",NA
"2567896","Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae","Polyangium",NA
"52","Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae","Chondromyces",NA
"1391654","Bacteria","Myxococcota","Myxococcia","Polyangiales","Labilitrichaceae","Labilithrix",NA
"927083","Bacteria","Myxococcota","Myxococcia","Polyangiales","Sandaracinaceae","Sandaracinus",NA
"2995304","Bacteria","Myxococcota","Myxococcia","Nannocystales","Nannocystaceae","Nannocystis",NA
"80816","Bacteria","Myxococcota","Myxococcia","Haliangiales","Kofleriaceae","Haliangium",NA
"184914","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus",NA
"32","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus",NA
"2813578","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Pyxidicoccus",NA
"83451","Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Archangium",NA
"41","Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Stigmatella",NA
"43","Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Cystobacter",NA
"83453","Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Melittangium",NA
"2918170","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA
"1391653","Bacteria","Myxococcota","Myxococcia","Myxococcales","Vulgatibacteraceae","Vulgatibacter",NA
"641491","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Pseudodesulfovibrio",NA
"345370","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio",NA
"876","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"2773299","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfolutivibrio",NA
"29546","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Lawsonia",NA
"376490","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Paradesulfovibrio (ex Waite et al. 2020)",NA
"2976983","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Psychrodesulfovibrio",NA
"370038","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Oceanidesulfovibrio",NA
"2583823","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Salidesulfovibrio",NA
"132132","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium",NA
"45663","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfohalobiaceae","Desulfohalobium",NA
"29542","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Syntrophotaleaceae","Syntrophotalea",NA
"2802975","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA
"29543","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Pelobacter",NA
"35554","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA
"313985","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Trichlorobacter",NA
"2740185","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geomonas",NA
"225194","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans",NA
"351604","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geotalea",NA
"894","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA
"427923","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfurivibrio",NA
"2795293","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfolithobacter",NA
"2569541","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfosediminicola",NA
"84980","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfotalea",NA
"83564","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfosarcina",NA
"218208","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfatibacillaceae","Desulfatibacillum",NA
"2291","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter",NA
"45655","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfonema",NA
"1295609","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermodesulfobacterium",NA
"2047767","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermosulfurimonas",NA
"1936021","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermosulfuriphilus",NA
"1653476","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Caldimicrobium",NA
"171695","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfatatoraceae","Thermodesulfatator",NA
"361111","Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfoglaeba",NA
"119484","Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter",NA
"1621989","Bacteria","Thermodesulfobacteriota","Candidatus Desulfofervidia","Candidatus Desulfofervidales","Candidatus Desulfofervidaceae","Candidatus Desulfofervidus",NA
"29519","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae","Borreliella",NA
"138","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia",NA
"158","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae","Treponema",NA
"2880008","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae","Brucepastera",NA
"252967","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Thiospirochaeta",NA
"55206","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta",NA
"154","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",NA
"2518645","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Oceanispirochaeta",NA
"1307761","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira",NA
"1131707","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Sphaerochaetaceae","Sphaerochaeta",NA
"2798577","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae","Breznakiella",NA
"52584","Bacteria","Spirochaetota","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira",NA
"2828656","Bacteria","Spirochaetota","Spirochaetia","Brevinematales","Thermospiraceae","Thermospira",NA
"2335","Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga",NA
"93466","Bacteria","Thermotogota","Thermotogae","Thermotogales","Fervidobacteriaceae","Fervidobacterium",NA
"2108365","Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","Tepiditoga",NA
